center_to_line,line_in_sphere,line_in_cube
0.453942,0.41922,0.743389
0.00755037,0.999886,1.40405
0.258719,0.855721,1.26359
0.425399,0.525494,1.12019
0.333622,0.744839,1.01054
0.239839,0.877445,1.23138
0.388329,0.629923,1.09367
0.460044,0.391713,1.04421
0.287039,0.818801,1.02944
0.24977,0.866291,1.01357
0.657432,0,0.304668
0.406082,0.58343,0.617416
0.361035,0.69182,0.768518
0.166967,0.942596,1.08222
0.557504,0,0.670611
0.554228,0,0.976487
0.629586,0,0.524164
0.495661,0.131449,0.482613
0.134577,0.963097,1.4018
0.24315,0.873792,1.2684
0.279298,0.82944,1.32016
0.23816,0.879272,1.10741
0.349445,0.715228,1.08202
0.525905,0,0.781447
0.174912,0.936816,1.0401
0.664771,0,0.864445
0.262126,0.851563,1.15975
0.206108,0.911086,1.30743
0.243117,0.873828,1.1809
0.12238,0.969584,1.23274
0.345292,0.723253,1.06096
0.403023,0.591854,1.07563
0.361734,0.690359,1.14596
0.220087,0.897913,1.09964
0.324473,0.760834,0.986115
0.338806,0.73542,1.17265
0.30424,0.793569,1.06999
0.145068,0.956985,1.12651
0.395988,0.610551,0.959903
0.414697,0.558663,1.02677
0.362914,0.687875,1.09383
0.104313,0.977995,1.21161
0.446664,0.449405,1.05336
0.610145,0,0.649129
0.11919,0.971172,1.15091
0.339394,0.734335,1.00249
0.401756,0.595289,1.17421
0.436274,0.488528,0.949372
0.317747,0.772106,0.976014
0.561106,0,0.77717
0.45491,0.415005,1.0416
0.504473,0,0.933204
0.499716,0.0337237,0.738898
0.475957,0.306364,1.03825
0.218232,0.899721,1.16609
0.527391,0,0.555679
0.162299,0.945852,1.02772
0.592678,0,0.410983
0.322108,0.764844,1.06086
0.471137,0.334844,1.12075
0.0184541,0.999319,1.39814
0.255368,0.859738,1.14232
0.446976,0.448164,1.08408
0.285057,0.821566,1.1721
0.197815,0.91841,1.10046
0.626197,0,0.84748
0.519985,0,0.792536
0.634875,0,0.750557
0.479232,0.28521,1.15181
0.487601,0.221318,0.765605
0.393101,0.61797,1.2049
0.254698,0.860533,1.16393
0.475328,0.310246,0.6816
0.584257,0,0.433205
0.354362,0.705486,1.13221
0.120644,0.970453,1.36036
0.285716,0.82065,1.12973
0.13853,0.960852,1.26184
0.165175,0.943859,1.3389
0.542419,0,1.00484
0.0356074,0.997461,1.03989
0.50917,0,0.962894
0.335181,0.742034,1.0895
0.282022,0.825745,1.29306
0.264515,0.848604,1.00415
0.227438,0.890555,1.31075
0.258645,0.85581,1.26938
0.486541,0.230457,0.719931
0.219254,0.898727,1.12499
0.0671004,0.990954,1.3938
0.53161,0,0.919826
0.435603,0.490919,0.98811
0.130078,0.965567,1.0567
0.345854,0.722176,1.10963
0.273619,0.836977,1.23523
0.450986,0.431795,1.06055
0.50667,0,0.868351
0.433407,0.498633,0.899802
0.120614,0.970469,1.00203
0.137972,0.961174,1.19954
0.226656,0.891352,1.1444
0.245488,0.871173,1.03064
0.190167,0.924849,1.20399
0.418429,0.54742,1.02762
0.30445,0.793247,1.39216
0.358715,0.69663,1.01677
0.617082,0,0.913426
0.360606,0.692714,1.08783
0.113609,0.973844,1.26934
0.484317,0.248495,0.657371
0.339523,0.734095,0.941989
0.377345,0.656082,0.801095
0.215597,0.902259,1.00771
0.28776,0.817788,1.08114
0.311325,0.782501,1.41093
0.46787,0.352689,0.594316
0.192884,0.922596,1.0195
0.458632,0.398278,0.934969
0.598998,0,0.567046
0.515246,0,0.395273
0.600466,0,0.682268
0.35736,0.699411,0.748019
0.321197,0.766374,1.03155
0.384494,0.639263,1.0621
0.149057,0.954531,1.40626
0.38009,0.649712,0.857238
0.156165,0.949973,1.03273
0.110111,0.97545,1.2381
0.11117,0.974969,1.32115
0.455817,0.411005,0.822875
0.38841,0.629722,1.0293
0.303839,0.794184,1.16463
0.289009,0.816024,1.20988
0.213767,0.903999,1.14105
0.0820221,0.986453,1.27683
0.196767,0.91931,1.09957
0.567203,0,1.06526
0.311358,0.782448,0.970135
0.363851,0.685894,0.868523
0.193655,0.92195,1.25081
0.266361,0.84629,1.03495
0.641219,0,1.00066
0.0892484,0.98394,1.3283
0.261266,0.852619,1.04228
0.285551,0.82088,1.05744
0.379518,0.651049,1.01543
0.107865,0.976453,1.0974
0.205099,0.911997,1.04296
0.0186997,0.9993,1.39153
0.318955,0.770111,1.02574
0.600903,0,0.995191
0.0915715,0.983086,1.08695
0.473538,0.321008,1.13857
0.579032,0,0.760889
0.324976,0.759975,1.02527
0.144983,0.957037,1.29573
0.420387,0.541385,0.605241
0.125031,0.96823,1.19885
0.510021,0,0.883595
0.322141,0.764787,1.00117
0.47313,0.323407,1.17266
0.372806,0.666381,1.13976
0.540132,0,1.07016
0.426739,0.521129,1.00958
0.304857,0.792622,1.05734
0.2858,0.820533,1.03098
0.145767,0.95656,1.01449
0.19584,0.920101,1.16958
0.610809,0,0.646794
0.246178,0.870394,1.20323
0.522205,0,0.957939
0.481746,0.267738,1.01212
0.330091,0.751106,1.01416
0.242377,0.87465,1.16548
0.295107,0.807247,1.17498
0.214235,0.903556,1.01642
0.0978982,0.980645,1.55233
0.210175,0.907362,1.33017
0.273144,0.837598,1.28856
0.541687,0,0.735074
0.303625,0.794511,1.15719
0.561429,0,0.559154
0.221452,0.896569,1.19529
0.39551,0.61179,1.14915
0.493873,0.156076,0.765601
0.479716,0.281939,1.08491
0.177842,0.934607,1.24335
0.380142,0.649591,1.06093
0.546579,0,0.717573
0.370665,0.671142,0.950191
0.261241,0.852651,1.20697
0.171228,0.939534,1.2092
0.274864,0.835344,1.1955
0.363844,0.685907,0.80691
0.476193,0.304895,0.752873
0.390649,0.624157,0.89484
0.557324,0,1.05418
0.116814,0.972326,1.04598
0.473066,0.323784,0.99125
0.183166,0.930484,1.20503
0.34372,0.726242,0.970983
0.367473,0.678126,0.697187
0.217134,0.900784,1.24866
0.276428,0.833277,1.0603
0.266646,0.845931,1.1071
0.194722,0.92105,1.27216
0.417484,0.550297,1.08199
0.401111,0.597026,0.896156
0.649965,0,0.803182
0.271611,0.839589,1.26559
0.179325,0.933472,1.29888
0.364992,0.683465,0.819744
0.341641,0.730155,1.02214
0.287897,0.817594,1.13708
0.530979,0,0.370928
0.311656,0.781973,1.17249
0.387872,0.631047,1.13756
0.485817,0.236492,0.521043
0.297969,0.80303,1.16456
0.162387,0.945791,1.17799
0.52946,0,1.0298
0.19061,0.924484,1.20306
0.475593,0.308616,0.818508
0.221952,0.896075,1.23839
0.571184,0,0.680899
0.220164,0.897837,1.21292
0.0166621,0.999445,1.2237
0.3173,0.772841,0.88575
0.602259,0,0.245022
0.120239,0.970655,1.37361
0.393178,0.617774,0.69116
0.5751,0,0.228071
0.173503,0.937863,1.27676
0.169746,0.940609,1.11039
0.241946,0.875128,1.38325
0.367646,0.67775,0.986118
0.271074,0.840282,1.05973
0.292609,0.810875,1.19653
0.268027,0.844183,1.19823
0.416565,0.553076,1.01545
0.0883281,0.984273,1.31785
0.0975195,0.980796,1.14479
0.453365,0.42171,1.05108
0.266253,0.846426,1.05866
0.522297,0,0.573667
0.590976,0,1.00142
0.271352,0.839925,1.02206
0.348129,0.717791,0.733579
0.68076,0,0.247955
0.473558,0.320894,0.832256
0.454898,0.415054,0.594933
0.403276,0.591162,1.16538
0.43964,0.476306,0.606517
0.358133,0.697828,0.99258
0.343201,0.727221,1.10058
0.488677,0.211612,0.811458
0.51615,0,1.03233
0.292687,0.810763,1.33445
0.396088,0.610292,1.05366
0.279005,0.829834,0.965985
0.320025,0.768333,0.860459
0.453802,0.419827,1.08286
0.413452,0.562343,1.27352
0.476413,0.303519,1.01504
0.589941,0,0.862271
0.447416,0.446405,0.917109
0.0997736,0.979888,1.02489
0.372049,0.66807,0.756155
0.183075,0.930556,1.25548
0.278816,0.830089,1.00309
0.531052,0,1.0053
0.476808,0.301026,0.550364
0.209733,0.907771,1.15106
0.389619,0.626728,0.793641
0.156312,0.949877,1.22676
0.34479,0.724209,1.11224
0.540551,0,1.01286
0.199206,0.917206,1.22002
0.031783,0.997978,1.33535
0.035961,0.99741,1.15332
0.320262,0.767938,1.17166
0.0415902,0.996535,1.21148
0.392588,0.619272,1.02798
0.515111,0,0.740155
0.147239,0.955658,1.24971
0.629025,0,0.337349
0.217908,0.900036,1.09986
0.467801,0.353056,0.689701
0.0893023,0.983921,1.26656
0.573478,0,0.557701
0.191198,0.923998,1.05219
0.377846,0.654927,0.76998
0.222858,0.895174,1.13536
0.36777,0.67748,1.2735
0.527847,0,0.535798
0.134059,0.963386,1.05428
0.384947,0.638172,1.03611
0.106947,0.976857,1.50443
0.485335,0.240417,0.702626
0.482819,0.259888,0.469804
0.530644,0,0.736132
0.239819,0.877467,1.32477
0.559661,0,0.599554
0.238981,0.87838,1.18647
0.090573,0.983456,1.2529
0.577041,0,0.780106
0.279461,0.82922,0.985219
0.375114,0.66118,1.12224
0.369476,0.673758,0.913291
0.497019,0.10903,1.00406
0.356157,0.701861,1.22656
0.188297,0.926379,1.22449
0.285136,0.821456,1.07565
0.425758,0.524328,0.928979
0.411262,0.568731,1.03432
0.488061,0.21722,0.959684
0.417279,0.55092,0.776258
0.115203,0.973094,1.38159
0.399143,0.602278,0.864866
0.558064,0,0.453135
0.528654,0,0.42754
0.310036,0.784545,1.29091
0.443848,0.460432,1.00559
0.353099,0.708015,1.03625
0.626091,0,0.353374
0.381752,0.645804,1.1374
0.320539,0.767476,1.3017
0.166656,0.942817,1.17056
0.568939,0,0.527857
0.225794,0.892227,1.26714
0.437042,0.485775,1.00524
0.322833,0.763619,1.16778
0.625855,0,0.0788573
0.592437,0,0.264357
0.276798,0.832785,1.15916
0.435788,0.490259,0.985872
0.553888,0,0.718141
0.390607,0.624263,1.21503
0.30638,0.790268,0.861538
0.478913,0.287348,0.996595
0.459253,0.395407,0.79615
0.262709,0.850844,1.04552
0.275623,0.834343,1.02559
0.326352,0.757614,1.02145
0.258795,0.855629,1.00506
0.278176,0.830946,1.11228
0.382036,0.64513,1.12302
0.34902,0.716059,1.21299
0.500526,0,0.550222
0.259887,0.854304,1.01542
0.395799,0.611043,1.02777
0.444007,0.459816,0.624219
0.27565,0.834307,1.21145
0.226448,0.891563,1.10705
0.210945,0.906647,1.28644
0.455639,0.411791,1.04341
0.232161,0.885666,1.08833
0.709125,0,0.356555
0.185979,0.928249,1.18342
0.300453,0.79932,1.00157
0.320944,0.766799,0.865358
0.320169,0.768094,1.11112
0.495452,0.134567,1.02282
0.386867,0.63351,1.00104
0.389075,0.628079,0.94158
0.285556,0.820872,1.02761
0.3302,0.750915,0.858528
0.28104,0.827083,1.05173
0.310092,0.784456,1.17008
0.413709,0.561586,1.1226
0.436289,0.488476,0.665328
0.352508,0.709192,1.22318
0.0950602,0.981761,1.08747
0.434045,0.496405,1.15108
0.122447,0.96955,1.04622
0.239712,0.877584,1.01731
0.412766,0.564357,1.18997
0.112792,0.974224,1.00428
0.288052,0.817377,0.943216
0.398555,0.603834,1.08455
0.678775,0,0.345952
0.429783,0.511024,1.11074
0.0771278,0.988031,1.02461
0.386514,0.634372,1.14106
0.613607,0,0.45074
0.231512,0.886345,1.00332
0.499611,0.0394601,0.555188
0.046545,0.995658,1.08286
0.141141,0.959332,1.10596
0.648312,0,0.388041
0.590497,0,0.490116
0.478786,0.288191,0.619433
0.329122,0.752805,1.07387
0.470823,0.336607,0.969473
0.200807,0.915809,1.0064
0.295803,0.806227,1.09628
0.366831,0.679515,1.05841
0.272939,0.837864,1.06903
0.142936,0.958268,1.30233
0.296682,0.804934,1.18209
0.124314,0.968599,1.36076
0.143013,0.958222,1.23945
0.294302,0.808422,1.16496
0.162557,0.945675,1.19672
0.137702,0.961328,1.35264
0.483599,0.254025,1.10705
0.318775,0.770409,1.07167
0.446604,0.449644,1.00262
0.470906,0.336141,1.02313
0.485702,0.23743,0.818011
0.218314,0.899643,1.12943
0.635778,0,0.546627
0.517585,0,0.711228
0.112864,0.97419,1.36147
0.39757,0.606425,1.08206
0.48366,0.253562,0.788711
0.163201,0.945231,1.29573
0.357915,0.698275,1.04742
0.400536,0.598568,1.00891
0.323276,0.76287,0.889109
0.455863,0.410798,1.02189
0.115875,0.972775,1.19654
0.511163,0,0.676165
0.486414,0.231531,0.856184
0.345455,0.722942,0.99547
0.479602,0.282714,0.849884
0.118321,0.971597,1.21965
0.37916,0.651883,1.04313
0.265231,0.847709,1.01822
0.669249,0,0.417583
0.27717,0.832291,1.35429
0.296194,0.805653,1.15003
0.0919947,0.982928,1.27185
0.315289,0.776125,1.0685
0.287507,0.818144,1.15294
0.268967,0.842987,1.13715
0.238624,0.878769,1.22353
0.246532,0.869993,1.0216
0.291512,0.812455,1.03603
0.443478,0.461854,1.20878
0.429633,0.51153,0.908881
0.344738,0.724309,1.14839
0.220404,0.897601,1.24089
0.385047,0.63793,1.01627
0.4519,0.427955,1.04888
0.207659,0.909676,1.17797
0.365226,0.682964,1.20238
0.440021,0.474896,0.94881
0.280646,0.827617,1.30863
0.519396,0,0.998756
0.442552,0.465392,1.01873
0.529276,0,1.02837
0.530079,0,0.515841
0.488716,0.211249,0.553136
0.262545,0.851047,1.29899
0.594156,0,1.03362
0.00225367,0.99999,1.08735
0.229405,0.888534,1.29929
0.574498,0,0.737457
0.516987,0,0.339191
0.0645687,0.991627,1.2748
0.389276,0.62758,0.777987
0.376884,0.657141,1.05525
0.231406,0.886456,1.37635
0.218871,0.899101,1.08452
0.232676,0.885126,1.13153
0.432173,0.502897,1.09601
0.415571,0.55606,1.03266
0.112967,0.974143,1.24936
0.407095,0.580598,1.01426
0.0711318,0.989829,1.50705
0.145997,0.95642,1.39304
0.175028,0.936728,1.118
0.615409,0,0.507505
0.405024,0.586363,1.0442
0.327073,0.756369,1.12095
0.31762,0.772315,0.954179
0.0623209,0.992202,1.31172
0.21894,0.899033,1.29578
0.217441,0.900488,1.21388
0.475239,0.310789,1.17731
0.497394,0.101971,1.03396
0.73437,0,0.302868
0.680053,0,0.24785
0.3263,0.757703,1.04327
0.336232,0.740129,1.3349
0.196571,0.919478,1.27825
0.42785,0.517472,1.04053
0.355175,0.703849,1.02895
0.0518888,0.994601,1.38581
0.505146,0,0.578525
0.524286,0,0.791948
0.425221,0.52607,1.12882
0.353722,0.706769,1.18985
0.376312,0.658451,0.76472
0.297508,0.803714,1.04665
0.376185,0.658741,1.11426
0.239833,0.877451,1.11484
0.262231,0.851434,0.907847
0.386614,0.634127,0.90893
0.45944,0.394539,0.998454
0.539841,0,0.688851
0.392949,0.618357,0.913393
0.182321,0.931148,1.19952
0.276635,0.833002,1.05501
0.493526,0.160402,0.886699
0.42788,0.517374,0.881341
0.467667,0.353765,0.943799
0.323829,0.761931,1.12636
0.498299,0.0824154,1.10927
0.407156,0.580428,0.753963
0.123909,0.968807,1.36269
0.454907,0.415015,1.25898
0.257823,0.856801,1.3652
0.589796,0,0.48888
0.244567,0.872208,1.08758
0.225514,0.892509,1.14833
0.433761,0.497398,0.93243
0.446876,0.448561,0.765417
0.229092,0.888857,1.20875
0.14358,0.957883,1.05512
0.439096,0.478309,1.03646
0.163459,0.945053,1.33612
0.402852,0.592319,0.982883
0.516035,0,0.66458
0.234085,0.883638,1.34923
0.2891,0.815895,1.13833
0.189505,0.925392,1.18327
0.40133,0.596437,0.986459
0.422882,0.533558,1.0383
0.249626,0.866457,1.1748
0.480737,0.274898,0.658746
0.179724,0.933165,1.08225
0.386099,0.635381,1.00973
0.486677,0.229309,0.913659
0.161847,0.946162,1.01059
0.0531974,0.994324,1.17876
0.268829,0.843163,1.165
0.550893,0,0.808388
0.379187,0.65182,1.0075
0.279831,0.82872,1.08829
0.152365,0.952439,1.03149
0.253515,0.861929,1.22542
0.150467,0.953645,1.25996
0.666285,0,0.24323
0.460598,0.3891,0.600901
0.610301,0,0.297261
0.154169,0.951277,1.01209
0.537957,0,0.886052
0.474188,0.317151,0.779679
0.369503,0.6737,1.25106
0.434924,0.493321,1.03995
0.296033,0.805889,0.856977
0.580565,0,0.743099
0.476897,0.300459,0.640673
0.474329,0.316305,1.00689
0.0878059,0.984459,1.31796
0.177423,0.934924,1.04916
0.344307,0.725127,1.02513
0.37078,0.670885,1.10014
0.0401781,0.996766,1.28776
0.509282,0,0.939288
0.661387,0,0.335282
0.57299,0,0.601125
0.221328,0.896692,1.18034
0.280755,0.82747,1.03115
0.173943,0.937537,1.29953
0.239902,0.877376,1.18224
0.463648,0.374331,1.08175
0.057239,0.993426,1.29371
0.368448,0.676006,1.07629
0.222895,0.895138,1.23389
0.618064,0,0.577964
0.184466,0.929456,1.33184
0.107028,0.976822,1.33036
0.24452,0.872261,1.10393
0.124945,0.968274,1.14104
0.0957696,0.981485,1.32331
0.244762,0.87199,1.11762
0.43631,0.488399,1.02508
0.22798,0.89,1.36694
0.382974,0.642904,0.997865
0.428208,0.516287,0.936097
0.343381,0.726883,0.896011
0.138341,0.960961,1.00958
0.465429,0.36538,1.10407
0.319736,0.768814,1.03444
0.442735,0.464697,1.3276
0.275106,0.835026,1.17082
0.635727,0,0.206578
0.517678,0,1.13422
0.498409,0.0797111,1.16815
0.4515,0.429642,0.861837
0.350949,0.712277,1.10132
0.286664,0.819325,1.22988
0.27567,0.834281,1.00466
0.27652,0.833154,1.00111
0.288454,0.816809,1.12495
0.495613,0.132174,1.03555
0.173076,0.938179,1.20327
0.314492,0.777418,1.02363
0.161313,0.946527,1.30832
0.320174,0.768084,1.05844
0.565734,0,0.570087
0.451891,0.427991,0.926457
0.0967689,0.981093,1.29514
0.5509,0,0.425874
0.381429,0.646566,1.08252
0.109017,0.975941,1.01054
0.394124,0.615357,1.08201
0.114349,0.973497,1.01412
0.181484,0.931802,1.30656
0.372589,0.666865,1.04006
0.110188,0.975415,1.16215
0.437479,0.484197,0.920182
0.393459,0.617057,1.00537
0.385371,0.637146,1.09056
0.322054,0.764934,1.10442
0.479688,0.282129,1.03558
0.198126,0.918142,1.25519
0.159355,0.947852,1.11175
0.208974,0.908471,1.02167
0.499916,0.0183342,0.668806
0.375004,0.661429,1.137
0.329458,0.752217,1.01137
0.402293,0.593837,1.01277
0.419276,0.544822,1.06394
0.44012,0.474529,0.833116
0.471069,0.335225,0.900694
0.509962,0,1.19224
0.462623,0.379369,1.03733
0.361687,0.690457,1.0713
0.683205,0,0.53168
0.280044,0.828433,1.1409
0.470478,0.338527,0.920832
0.52309,0,0.936761
0.331801,0.748085,1.07585
0.142708,0.958404,1.02383
0.515517,0,0.639137
0.266096,0.846623,1.10931
0.425557,0.524982,1.07271
0.366618,0.679974,1.13203
0.53909,0,0.888851
0.448957,0.440169,0.952901
0.246098,0.870485,1.01744
0.20752,0.909804,1.11389
0.235534,0.882097,1.31743
0.399755,0.600653,0.970215
0.442537,0.46545,1.12045
0.49875,0.0706782,0.91273
0.459127,0.395992,1.15061
0.486744,0.228739,0.9057
0.593568,0,0.802394
0.303276,0.795044,1.05777
0.176329,0.935753,1.14219
0.142731,0.95839,1.25238
0.536983,0,0.637114
0.225715,0.892307,1.07572
0.462435,0.380285,1.00018
0.27138,0.839888,1.08734
0.423919,0.530257,0.720943
0.0609801,0.992535,1.24258
0.480473,0.276733,0.940842
0.36953,0.673639,1.15372
0.504694,0,0.427586
0.426408,0.52221,1.05824
0.344904,0.723992,1.02
0.544259,0,1.05172
0.286436,0.819645,1.09584
0.251198,0.864637,1.34452
0.389618,0.626731,0.812116
0.516604,0,0.444623
0.282558,0.825011,0.999848
0.484659,0.245809,1.05407
0.247039,0.869417,1.0559
0.600372,0,0.416714
0.122475,0.969536,1.01631
0.489095,0.20771,0.890285
0.216361,0.901528,1.19563
0.204235,0.912772,1.2479
0.0908511,0.983354,1.3101
0.175728,0.936205,1.17736
0.278348,0.830716,0.997323
0.451764,0.42853,1.0638
0.200314,0.916241,1.01547
0.541808,0,0.770791
0.288083,0.817333,1.11599
0.0521752,0.994541,1.24503
0.249256,0.866883,1.11496
0.403658,0.59012,1.16133
0.474617,0.31457,1.14074
0.493256,0.163685,0.726021
0.312171,0.781151,1.11317
0.164014,0.944668,1.38999
0.127642,0.966866,1.25964
0.208611,0.908805,1.22646
0.155735,0.950256,1.09599
0.37166,0.668936,1.11058
0.149047,0.954537,1.30556
0.202748,0.914096,1.16569
0.281106,0.826993,1.32978
0.432498,0.501779,0.743721
0.274793,0.835437,1.08892
0.619931,0,0.639548
0.23571,0.881909,1.06263
0.482514,0.26215,0.952049
0.323085,0.763194,1.00413
0.256936,0.857867,1.09057
0.0282296,0.998405,1.09192
0.415978,0.554842,1.03158
0.293521,0.809557,1.18033
0.473167,0.323189,0.569515
0.322391,0.764366,1.06792
0.437118,0.4855,1.0428
0.30805,0.787668,1.16617
0.124605,0.968449,1.01199
0.432295,0.502479,0.61525
0.0436263,0.996186,1.33
0.298511,0.802224,1.11893
0.473136,0.323372,1.05076
0.37745,0.655841,1.03017
0.181283,0.931958,1.31923
0.229818,0.888107,1.12474
0.167863,0.94196,1.11209
0.186175,0.928092,1.21548
0.426284,0.522617,1.0992
0.301062,0.798402,1.12609
0.0835384,0.985944,1.20941
0.432733,0.500968,0.834904
0.240907,0.876273,1.05256
0.487276,0.224166,0.894017
0.0975176,0.980796,1.34144
0.276587,0.833065,1.18849
0.481502,0.269485,0.591109
0.432742,0.500936,0.582815
0.16336,0.945121,1.18437
0.209482,0.908003,1.27897
0.424226,0.529274,0.962363
0.157018,0.949411,1.36861
0.517186,0,0.44023
0.20986,0.907654,1.28044
0.371235,0.669879,0.872186
0.431646,0.504705,0.710715
0.037734,0.997148,1.1919
0.577282,0,0.377719
0.163166,0.945255,1.42784
0.415256,0.557001,1.19983
0.296639,0.804998,1.12811
0.271232,0.840079,1.10781
0.560781,0,0.923919
0.0868977,0.984782,1.37772
0.568325,0,0.671644
0.189883,0.925083,1.19494
0.495719,0.130574,0.745592
0.355958,0.702264,1.23664
0.356761,0.700632,1.18557
0.358013,0.698073,0.784482
0.0891999,0.983958,1.22261
0.457336,0.404196,1.03613
0.542492,0,0.75616
0.254642,0.860599,1.04162
0.474255,0.316749,1.00766
0.45358,0.420784,0.978087
0.251444,0.864351,1.26636
0.109987,0.975506,1.40283
0.0260196,0.998645,1.1447
0.180028,0.932931,1.20796
0.605268,0,0.235908
0.536534,0,0.664306
0.233208,0.884566,1.11207
0.308695,0.786657,0.950263
0.142525,0.958513,1.27605
0.131297,0.964906,1.30631
0.507344,0,0.478257
0.291619,0.812302,1.234
0.225962,0.892056,1.22241
0.382983,0.642881,1.16435
0.50669,0,0.419209
0.331782,0.74812,1.077
0.53584,0,0.505083
0.519443,0,0.365341
0.469154,0.3458,0.677485
0.260047,0.854109,1.2008
0.299345,0.800981,1.19699
0.276328,0.833409,1.01628
0.384593,0.639025,0.805588
0.473717,0.31995,0.918634
0.283914,0.823148,1.28371
0.490696,0.192011,0.767843
0.307888,0.787921,1.04826
0.461147,0.386491,0.759733
0.0307763,0.998104,1.41297
0.464117,0.371999,1.02203
0.458651,0.398193,0.873071
0.279409,0.82929,0.929488
0.0898306,0.983729,1.29605
0.0374647,0.997189,1.09604
0.211525,0.906106,1.15061
0.191409,0.923824,1.00441
0.307621,0.788339,1.012
0.376646,0.657686,1.17986
0.553772,0,0.418739
0.361705,0.690419,1.11473
0.173506,0.93786,1.14751
0.237508,0.879977,1.36801
0.15066,0.953523,1.26332
0.264731,0.848334,1.24253
0.573036,0,0.487474
0.0859685,0.985108,1.25168
0.267684,0.844619,1.15805
0.161388,0.946476,1.34994
0.431351,0.505712,0.915617
0.585296,0,0.438462
0.0687997,0.990488,1.06177
0.324792,0.760289,0.918359
0.145178,0.956919,1.24247
0.271009,0.840367,1.22819
0.311887,0.781605,1.38503
0.627925,0,0.456814
0.301384,0.797916,1.12516
0.43904,0.478516,0.705432
0.495657,0.131511,0.577059
0.452312,0.42621,0.973563
0.288869,0.816222,1.15997
0.482774,0.260224,0.903754
0.2291,0.88885,1.0846
0.436985,0.485979,1.17755
0.413624,0.561837,1.18856
0.193073,0.922437,1.39501
0.191392,0.923838,1.05937
0.428018,0.516917,0.956867
0.638052,0,1.00388
0.226252,0.891763,1.33054
0.253124,0.862388,1.14581
0.0419662,0.996471,1.50297
0.046488,0.995668,1.33342
0.488278,0.215261,0.825967
0.19038,0.924674,1.199
0.191469,0.923774,1.16791
0.292687,0.810764,1.12345
0.469744,0.34258,0.782816
0.272678,0.838204,1.0227
0.118482,0.971519,1.24812
0.311215,0.782676,1.09538
0.664742,0,0.273921
0.489525,0.203621,0.719692
0.269059,0.84287,0.966085
0.637617,0,0.872641
0.622009,0,0.534687
0.399535,0.601238,0.711089
0.495113,0.139471,0.733146
0.195864,0.920081,1.26746
0.433669,0.497721,1.11798
0.241716,0.875382,1.2416
0.493771,0.157361,0.785446
0.373598,0.664603,1.02955
0.479264,0.284996,1.01812
0.316469,0.774202,1.0473
0.615118,0,0.641333
0.337324,0.73814,1.05495
0.262179,0.851498,1.1088
0.401799,0.595173,0.916426
0.210736,0.906841,1.24515
0.292709,0.810732,1.18587
0.580365,0,0.499655
0.350301,0.713552,1.0973
0.461125,0.386592,1.03984
0.289856,0.814822,1.03841
0.330827,0.749809,1.22969
0.531038,0,1.00465
0.186323,0.927974,1.05053
0.263282,0.850136,1.03185
0.203848,0.913118,1.1073
0.12103,0.970261,1.20512
0.292981,0.810338,1.04325
0.676937,0,0.195102
0.361954,0.689896,1.06514
0.724195,0,0.313901
0.328159,0.754484,1.15091
0.330826,0.749811,1.06701
0.488358,0.214538,0.891709
0.104911,0.97774,1.09454
0.251969,0.86374,1.17174
0.532687,0,0.338323
0.378047,0.654464,1.07591
0.378058,0.654438,1.11419
0.318195,0.771367,1.12389
0.178898,0.9338,1.11847
0.422867,0.533605,1.06319
0.296119,0.805763,1.15082
0.337616,0.737605,1.04032
0.403979,0.589239,1.15788
0.0166924,0.999443,1.0316
0.0402649,0.996752,1.01271
0.456863,0.406329,0.54421
0.209918,0.9076,1.39825
0.385754,0.63622,0.968838
0.474822,0.313332,0.852335
0.204342,0.912675,1.28703
0.2586,0.855864,1.16227
0.401786,0.595208,1.01191
0.132448,0.964277,1.00936
0.242627,0.874373,1.173
0.260102,0.854042,1.06455
0.100299,0.979674,1.20424
0.512603,0,1.0487
0.334346,0.743539,1.02351
0.281531,0.826414,1.24739
0.238619,0.878774,1.17066
0.537456,0,0.805086
0.119687,0.970927,1.10565
0.232869,0.884922,1.31269
0.451325,0.430377,1.02052
0.231854,0.885988,1.18907
0.258315,0.856209,1.05573
0.00856642,0.999853,1.00544
0.514618,0,0.75118
0.187723,0.926844,1.40256
0.588742,0,0.522014
0.454835,0.415331,0.727077
0.51906,0,0.46272
0.424572,0.528162,1.11443
0.253596,0.861834,1.09159
0.290931,0.813287,1.16503
0.176397,0.935701,1.01305
0.399238,0.602027,0.822986
0.122161,0.969694,1.34657
0.198364,0.917937,1.15999
0.631871,0,1.00041
0.253724,0.861683,1.04101
0.11392,0.973698,1.31561
0.294493,0.808144,1.21645
0.483752,0.252853,1.04127
0.374213,0.663219,1.17037
0.0496128,0.995065,1.23196
0.267507,0.844844,1.12571
0.505758,0,1.0804
0.359799,0.694391,1.06837
0.187881,0.926716,1.26395
0.306139,0.790643,1.14028
0.17788,0.934578,1.33446
0.288022,0.817419,1.1734
0.32093,0.766821,1.03137
0.38414,0.640115,1.16888
0.471167,0.334676,1.19279
0.0732967,0.989197,1.51529
0.228518,0.889448,1.09919
0.123336,0.969099,1.10236
0.299618,0.800573,1.11513
0.454771,0.415611,0.732249
0.367915,0.677167,1.10179
0.234666,0.883022,1.24865
0.324713,0.760426,1.00107
0.182236,0.931214,1.17613
0.330371,0.750614,1.17506
0.275973,0.833879,1.10529
0.111716,0.97472,1.05314
